32669;Jawa Tengah;Kabupaten Magelang;Pakis;Muneng Warangan;56193;20000;TUdMMTA1MDk=;PAKIS,MAGELANG
32670;Jawa Tengah;Kabupaten Magelang;Pakis;Pakis;56193;20000;TUdMMTA1MDk=;PAKIS,MAGELANG
32671;Jawa Timur;Kabupaten Malang;Pakis;Pakisjajar;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32672;Jawa Timur;Kabupaten Malang;Pakis;Pakiskembar;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32673;Jawa Tengah;Kabupaten Magelang;Pakis;Petung;56193;20000;TUdMMTA1MDk=;PAKIS,MAGELANG
32674;Jawa Tengah;Kabupaten Magelang;Pakis;Pogalan;56193;20000;TUdMMTA1MDk=;PAKIS,MAGELANG
32675;Jawa Timur;Kabupaten Malang;Pakis;Pucang Songo;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32676;Jawa Tengah;Kabupaten Magelang;Pakis;Rejosari;56193;20000;TUdMMTA1MDk=;PAKIS,MAGELANG
32677;Jawa Timur;Kabupaten Malang;Pakis;Saptorenggo;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32678;Jawa Timur;Kabupaten Malang;Pakis;Sekarpuro;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32679;Jawa Timur;Kabupaten Malang;Pakis;Sukoanyar;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32680;Jawa Timur;Kabupaten Malang;Pakis;Sumberkradenan;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32681;Jawa Timur;Kabupaten Malang;Pakis;Sumberpasir;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32682;Jawa Timur;Kabupaten Malang;Pakis;Tirtomoyo;65154;33000;TVhHMjAzMTU=;PAKIS,KEPANJEN
32683;Jawa Barat;Kabupaten Garut;Pakenjeng;Depok;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32684;Jawa Barat;Kabupaten Garut;Pakenjeng;Jatiwangi;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32685;Jawa Barat;Kabupaten Garut;Pakenjeng;Jayamekar;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32686;Jawa Barat;Kabupaten Garut;Pakenjeng;Karangsari;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32687;Jawa Barat;Kabupaten Garut;Pakenjeng;Neglasari;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32688;Jawa Barat;Kabupaten Garut;Pakenjeng;Panyindangan;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32689;Jawa Barat;Kabupaten Garut;Pakenjeng;Pasirlangu;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32690;Jawa Barat;Kabupaten Garut;Pakenjeng;Sukamulya;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32691;Jawa Barat;Kabupaten Garut;Pakenjeng;Talagawangi;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32692;Jawa Barat;Kabupaten Garut;Pakenjeng;Tanjungjaya;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32693;Jawa Barat;Kabupaten Garut;Pakenjeng;Tanjungmulya;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32694;Jawa Barat;Kabupaten Garut;Pakenjeng;Tegalgede;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32695;Jawa Barat;Kabupaten Garut;Pakenjeng;Wangunjaya;44164;18000;QkRPMjA3MjA=;PAKENJENG,GARUT
32696;Jawa Timur;Kabupaten Bondowoso;Pakem;Andungsari;68253;26000;SkJSMjAyMDY=;PAKEM,BONDOWOSO
32697;Jawa Timur;Kabupaten Bondowoso;Pakem;Ardisaeng;68253;26000;SkJSMjAyMDY=;PAKEM,BONDOWOSO
32698;DI Yogyakarta;Kabupaten Sleman;Pakem;Candi Binangun;55582;21000;Sk9HMjAzMDk=;PAKEM,SLEMAN
32699;Jawa Timur;Kabupaten Bondowoso;Pakem;Gadingsari;68253;26000;SkJSMjAyMDY=;PAKEM,BONDOWOSO
32700;DI Yogyakarta;Kabupaten Sleman;Pakem;Hargo Binangun;55582;21000;Sk9HMjAzMDk=;PAKEM,SLEMAN
32701;DI Yogyakarta;Kabupaten Sleman;Pakem;Harjo Binangun;55582;21000;Sk9HMjAzMDk=;PAKEM,SLEMAN
32702;Jawa Timur;Kabupaten Bondowoso;Pakem;Kupang;68253;26000;SkJSMjAyMDY=;PAKEM,BONDOWOSO
32703;Jawa Timur;Kabupaten Bondowoso;Pakem;Pakem;68253;26000;SkJSMjAyMDY=;PAKEM,BONDOWOSO
32704;DI Yogyakarta;Kabupaten Sleman;Pakem;Pakem Binangun;55582;21000;Sk9HMjAzMDk=;PAKEM,SLEMAN
32705;Jawa Timur;Kabupaten Bondowoso;Pakem;Patemon;68253;26000;SkJSMjAyMDY=;PAKEM,BONDOWOSO
32706;Jawa Timur;Kabupaten Bondowoso;Pakem;Petung;68253;26000;SkJSMjAyMDY=;PAKEM,BONDOWOSO
32707;DI Yogyakarta;Kabupaten Sleman;Pakem;Purwo Binangun;55582;21000;Sk9HMjAzMDk=;PAKEM,SLEMAN
32708;Jawa Timur;Kabupaten Bondowoso;Pakem;Sumber Dumpyong;68253;26000;SkJSMjAyMDY=;PAKEM,BONDOWOSO
32709;Jawa Timur;Kabupaten Tulungagung;Pakel;Bangunjaya;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32710;Jawa Timur;Kabupaten Tulungagung;Pakel;Bangunmulyo;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32711;Jawa Timur;Kabupaten Tulungagung;Pakel;Bono;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32712;Jawa Timur;Kabupaten Tulungagung;Pakel;Duwet;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32713;Jawa Timur;Kabupaten Tulungagung;Pakel;Gebang;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32714;Jawa Timur;Kabupaten Tulungagung;Pakel;Gempolan;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32715;Jawa Timur;Kabupaten Tulungagung;Pakel;Gesikan;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32716;Jawa Timur;Kabupaten Tulungagung;Pakel;Gombang;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32717;Jawa Timur;Kabupaten Tulungagung;Pakel;Kasreman;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32718;Jawa Timur;Kabupaten Tulungagung;Pakel;Ngebong;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32719;Jawa Timur;Kabupaten Tulungagung;Pakel;Ngrance;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32720;Jawa Timur;Kabupaten Tulungagung;Pakel;Pakel;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32721;Jawa Timur;Kabupaten Tulungagung;Pakel;Pecuk;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32722;Jawa Timur;Kabupaten Tulungagung;Pakel;Sambitan;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32723;Jawa Timur;Kabupaten Tulungagung;Pakel;Sanan;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32724;Jawa Timur;Kabupaten Tulungagung;Pakel;Sodo;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32725;Jawa Timur;Kabupaten Tulungagung;Pakel;Sukoanyar;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32726;Jawa Timur;Kabupaten Tulungagung;Pakel;Suwaluh;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32727;Jawa Timur;Kabupaten Tulungagung;Pakel;Tamban;66273;30000;U1VCMjEwMTE=;PAKEL, TULUNGAGUNG
32728;Sumatera Utara;Kabupaten Mandailing Natal;Pakantan;Huta Gambir;22998;;;
32729;Sumatera Utara;Kabupaten Mandailing Natal;Pakantan;Huta Julu;22998;;;
32730;Sumatera Utara;Kabupaten Mandailing Natal;Pakantan;Huta Lancat;22998;;;
32731;Sumatera Utara;Kabupaten Mandailing Natal;Pakantan;Huta Padang;22998;;;
32732;Sumatera Utara;Kabupaten Mandailing Natal;Pakantan;Huta Toras;22998;;;
32733;Sumatera Utara;Kabupaten Mandailing Natal;Pakantan;Pakantan Dolok;22998;;;
32734;Sumatera Utara;Kabupaten Mandailing Natal;Pakantan;Pakantan Lombang;22998;;;
32735;Sumatera Utara;Kabupaten Mandailing Natal;Pakantan;Silogun;22998;;;
32736;Jawa Timur;Kota Surabaya;Pakal;Babat Jerawat;60197;19000;U1VCMTAwMTc=;PAKAL,SURABAYA
32737;Jawa Timur;Kota Surabaya;Pakal;Pakal;60196;19000;U1VCMTAwMTc=;PAKAL,SURABAYA
32738;Jawa Timur;Kota Surabaya;Pakal;Sumber Rejo;60192;19000;U1VCMTAwMTc=;PAKAL,SURABAYA
32739;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Baruga;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32740;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Batu Karaeng;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32741;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Biangkeke;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32742;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Biangloe;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32743;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Borongloe;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32744;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Lumpangan;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32745;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Nipa-Nipa;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32746;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Pajukukang;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32747;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Papanloe;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32748;Sulawesi Selatan;Kabupaten Bantaeng;Pajukukang;Rappoa;92461;65000;VVBHMjAxMDU=;PAJUKUKANG,BANTAENG
32749;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Balawa;73617;;;
32750;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Juru Banu;73617;;;
32751;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Kali Napu;73617;;;
32752;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Maipe;73617;;;
32753;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Murutuwu;73617;;;
32754;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Siong;73617;;;
32755;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Tampulangit;73617;;;
32756;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Telang Baru;73617;;;
32757;Kalimantan Tengah;Kabupaten Barito Timur;Paju Epat;Telang Siong;73617;;;
32758;Nusa Tenggara Barat (NTB);Kabupaten Dompu;Pajo;Jambu;84272;71000;QU1JMjAyMDQ=;PAJO,DOMPU
32759;Nusa Tenggara Barat (NTB);Kabupaten Dompu;Pajo;Lepadi;84272;71000;QU1JMjAyMDQ=;PAJO,DOMPU
32760;Nusa Tenggara Barat (NTB);Kabupaten Dompu;Pajo;Lune;84272;71000;QU1JMjAyMDQ=;PAJO,DOMPU
32761;Nusa Tenggara Barat (NTB);Kabupaten Dompu;Pajo;Ranggo;84272;71000;QU1JMjAyMDQ=;PAJO,DOMPU
32762;Nusa Tenggara Barat (NTB);Kabupaten Dompu;Pajo;Tembal Lae;84272;71000;QU1JMjAyMDQ=;PAJO,DOMPU
32763;Nusa Tenggara Barat (NTB);Kabupaten Dompu;Pajo;Woko;84272;71000;QU1JMjAyMDQ=;PAJO,DOMPU
32764;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Gejungan;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32765;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Karangbong;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32766;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Karanggeger;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32767;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Karangpranti;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32768;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Ketompen;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32769;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Pajarakan Kulon;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32770;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Penambangan;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32771;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Selogudig Kulon;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32772;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Selogudig Wetan;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32773;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Sukokerto;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32774;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Sukomulyo;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32775;Jawa Timur;Kabupaten Probolinggo;Pajarakan;Tanjung;67281;33000;UEJMMTAwMTU=;PAJARAKAN,PROBOLINGGO
32776;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Aceh;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32777;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Bantunan;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32778;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Benua Raja;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32779;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Gelung Sakti;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32780;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Jentian;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32781;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Kota Raya Darat;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32782;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Kota Raya Lembak;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32783;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Pajar Bulan;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32784;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Pajar Tinggi;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32785;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Pulau;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32786;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Pulau Panggung;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32787;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Sukabumi;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32788;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Sumur;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32789;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Talang Baru;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32790;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Talang Mengkenang;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32791;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Talang Padang Tinggi;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32792;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Talang Pagar Agung;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32793;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Talang Tangsi;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32794;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Tongkok;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32795;Sumatera Selatan;Kabupaten Lahat;Pajar Bulan;Ulak Bandung;31356;42000;UExNMjAzMjQ=;PAJAR BULAN, LAHAT
32796;DI Yogyakarta;Kabupaten Bantul;Pajangan;Guwosari;55751;21000;Sk9HMjAxMDY=;PAJANGAN,BANTUL
32797;DI Yogyakarta;Kabupaten Bantul;Pajangan;Sendangsari;55751;21000;Sk9HMjAxMDY=;PAJANGAN,BANTUL
32798;DI Yogyakarta;Kabupaten Bantul;Pajangan;Triwidadi;55751;21000;Sk9HMjAxMDY=;PAJANGAN,BANTUL
32799;Jawa Timur;Kabupaten Probolinggo;Paiton;Alas Tengah;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32800;Jawa Timur;Kabupaten Probolinggo;Paiton;Bhinar;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32801;Jawa Timur;Kabupaten Probolinggo;Paiton;Jabung Candi;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32802;Jawa Timur;Kabupaten Probolinggo;Paiton;Jabung Sisir;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32803;Jawa Timur;Kabupaten Probolinggo;Paiton;Jabung Wetan;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32804;Jawa Timur;Kabupaten Probolinggo;Paiton;Kalikajar Kulon;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32805;Jawa Timur;Kabupaten Probolinggo;Paiton;Kalikajar Wetan;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32806;Jawa Timur;Kabupaten Probolinggo;Paiton;Karanganyar;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32807;Jawa Timur;Kabupaten Probolinggo;Paiton;Paiton;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32808;Jawa Timur;Kabupaten Probolinggo;Paiton;Pandean;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32809;Jawa Timur;Kabupaten Probolinggo;Paiton;Patunjungan;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32810;Jawa Timur;Kabupaten Probolinggo;Paiton;Plampang;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32811;Jawa Timur;Kabupaten Probolinggo;Paiton;Pondok Kelor;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32812;Jawa Timur;Kabupaten Probolinggo;Paiton;Randu Merak;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32813;Jawa Timur;Kabupaten Probolinggo;Paiton;Randu Tatah;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32814;Jawa Timur;Kabupaten Probolinggo;Paiton;Sidodadi;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32815;Jawa Timur;Kabupaten Probolinggo;Paiton;Sukodadi;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32816;Jawa Timur;Kabupaten Probolinggo;Paiton;Sumberanyar;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32817;Jawa Timur;Kabupaten Probolinggo;Paiton;Sumberejo;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32818;Jawa Timur;Kabupaten Probolinggo;Paiton;Taman;67291;33000;UEJMMTAwMTQ=;PAITON,PROBOLINGGO
32819;Nusa Tenggara Timur (NTT);Kabupaten Sumba Timur;Pahunga Lodu;Kaliuda;87182;131000;S09FMjEwMDM=;PAHUNGALODU,WAINGAPU
32820;Nusa Tenggara Timur (NTT);Kabupaten Sumba Timur;Pahunga Lodu;Kuruwaki;87182;131000;S09FMjEwMDM=;PAHUNGALODU,WAINGAPU
32821;Nusa Tenggara Timur (NTT);Kabupaten Sumba Timur;Pahunga Lodu;Lambakara;87182;131000;S09FMjEwMDM=;PAHUNGALODU,WAINGAPU
32822;Nusa Tenggara Timur (NTT);Kabupaten Sumba Timur;Pahunga Lodu;Mburukulu;87182;131000;S09FMjEwMDM=;PAHUNGALODU,WAINGAPU
32823;Nusa Tenggara Timur (NTT);Kabupaten Sumba Timur;Pahunga Lodu;Palanggai;87182;131000;S09FMjEwMDM=;PAHUNGALODU,WAINGAPU
32824;Nusa Tenggara Timur (NTT);Kabupaten Sumba Timur;Pahunga Lodu;Pamburu;87182;131000;S09FMjEwMDM=;PAHUNGALODU,WAINGAPU
32825;Nusa Tenggara Timur (NTT);Kabupaten Sumba Timur;Pahunga Lodu;Tamma;87182;131000;S09FMjEwMDM=;PAHUNGALODU,WAINGAPU
32826;Nusa Tenggara Timur (NTT);Kabupaten Sumba Timur;Pahunga Lodu;Tanamanang;87182;131000;S09FMjEwMDM=;PAHUNGALODU,WAINGAPU
32827;Kalimantan Tengah;Kota Palangka Raya;Pahandut;Langkai;73111;33000;UEtZMTAwMDM=;PAHANDUT , PALANGKA RAYA
32828;Kalimantan Tengah;Kota Palangka Raya;Pahandut;Pahandut;73111;33000;UEtZMTAwMDM=;PAHANDUT , PALANGKA RAYA
32829;Kalimantan Tengah;Kota Palangka Raya;Pahandut;Pahandut Seberang;73111;33000;UEtZMTAwMDM=;PAHANDUT , PALANGKA RAYA
32830;Kalimantan Tengah;Kota Palangka Raya;Pahandut;Panarung;73111;33000;UEtZMTAwMDM=;PAHANDUT , PALANGKA RAYA
32831;Kalimantan Tengah;Kota Palangka Raya;Pahandut;Tanjung Pinang;73111;33000;UEtZMTAwMDM=;PAHANDUT , PALANGKA RAYA
32832;Kalimantan Tengah;Kota Palangka Raya;Pahandut;Tumbang Rungan;73111;33000;UEtZMTAwMDM=;PAHANDUT , PALANGKA RAYA
32833;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Huta Barat;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32834;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Janji Matogu;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32835;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Lobu Pining;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32836;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Lontung Dolok;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32837;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Lumban Dolok;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32838;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Lumban Gaol;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32839;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Lumban Garaga;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32840;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Lumban Jaean;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32841;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Lumban Tonga;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32842;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Onan Hasang;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32843;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Pangurdotan;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32844;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Pantis;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
32845;Sumatera Utara;Kabupaten Tapanuli Utara;Pahae Julu;Sibaganding;22463;50000;TUVTMjEwMDc=;PAHAE JULU,TARUTUNG
